Title,Price,Review
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,Play Video
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"If you don’t mind the quality of ecofriendly electronics (renewed) this is a great option. Keep in mind that this means there might be a few scratches or even dent damage to the physical part of the phone. But it is fully operational and working properly. Great with Charging no problem with a battery health of 84%! Camera quality is great, loved it when filming videos, and it’s a good size for larger hands."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"Purchased from Chubbietech in NJ. Phone described as ""excellent."" No visible flaws. Can be set up quickly, if you know all your passwords (I didn't and was running around looking for them). Apple care and AT&T were worse than useless in helping me set up the phone. Even provided wrong information. When I gave up on receiving assistance, I was able to set it up by myself (though I am totally not knowledgeable about these things). Phone battery charges to 100%. This is my first iPhone. Up to now I have used a Jitterbug phone and will keep that phone for the services it provides. I obtained the iPhone in order to have fall protection with an Apple Watch (which I also purchased)."
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"(iPhone 12) good phone hopefully it will keep going, so far so good. I like it"
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,Phone in excellent condition. Battery health 95%. I like that iPhone 12 screen does not have any curved edge so my glass screen protector goes on flawlessly and does start separating at the edge over time. Great camera over prior models. Just a note that home button is replaced by a virtual whit bar at bottom. Easy transition to get used to. Also the phone power turn off is a little different since home button is gone and takes a little to remember the buttons to press to activate.
"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",Price not found,"The phone arrived on time with minimal damage, like very slight corner dings that are easily covered by the case. I could connect to the Straight Talk network, but I had to order a sim card since the eSim numbers listed on the phone did not work. Overall, I'm highly satisfied with my purchase and would be open to ordering a refurbished phone again. I would advise others to check the reviews of the refurbished seller from which it's coming based on the condition they're buying. Each excellent, good, or acceptable condition may have a different seller listed."
